week_from,week_until,calendar_week,plz,population,ncumul_firstvacc,ncumul_secondvacc
2021-06-28,2021-07-04,26,8416,1423,737,493
2021-06-28,2021-07-04,26,8418,772,272,194
2021-06-28,2021-07-04,26,8421,777,413,302
2021-06-28,2021-07-04,26,8422,3877,2131,1524
2021-06-28,2021-07-04,26,8424,9396,4769,3298
2021-06-28,2021-07-04,26,8425,1091,613,433
2021-06-28,2021-07-04,26,8426,2414,1362,880
2021-06-28,2021-07-04,26,8427,4787,2437,1541
2021-06-28,2021-07-04,26,8428,456,259,178
2021-06-28,2021-07-04,26,8442,3141,1780,1281
2021-06-28,2021-07-04,26,8444,2231,1195,842
2021-06-28,2021-07-04,26,8447,1931,924,647
2021-06-28,2021-07-04,26,8450,2227,1140,788
2021-06-28,2021-07-04,26,8451,1417,711,468
2021-06-28,2021-07-04,26,8452,699,322,197
2021-06-28,2021-07-04,26,8453,282,156,119
2021-06-28,2021-07-04,26,8457,485,277,208
2021-06-28,2021-07-04,26,8458,657,356,242
2021-06-28,2021-07-04,26,8459,376,168,105
2021-06-28,2021-07-04,26,8460,1831,931,659
2021-06-28,2021-07-04,26,8461,376,178,129
2021-06-28,2021-07-04,26,8462,1309,773,594
2021-06-28,2021-07-04,26,8463,850,404,278
2021-06-28,2021-07-04,26,8464,86,42,27
2021-06-28,2021-07-04,26,8465,389,177,126
2021-06-28,2021-07-04,26,8466,674,303,224
2021-06-28,2021-07-04,26,8467,458,210,135
2021-06-28,2021-07-04,26,8468,649,277,189
2021-06-28,2021-07-04,26,8471,1034,540,370
2021-06-28,2021-07-04,26,8472,7417,4358,3318
2021-06-28,2021-07-04,26,8474,1680,846,566
2021-06-28,2021-07-04,26,8475,1661,839,556
2021-06-28,2021-07-04,26,8476,1007,402,288
2021-06-28,2021-07-04,26,8477,1122,535,410
2021-06-28,2021-07-04,26,8478,936,418,266
2021-06-28,2021-07-04,26,8479,697,318,218
2021-06-28,2021-07-04,26,8482,1719,620,345
2021-06-28,2021-07-04,26,8483,2967,1407,933
2021-06-28,2021-07-04,26,8484,3329,1732,1239
2021-06-28,2021-07-04,26,8486,1899,863,599
2021-06-28,2021-07-04,26,8487,1514,773,555
2021-06-28,2021-07-04,26,8488,4549,2054,1487
2021-06-28,2021-07-04,26,8489,980,446,306
2021-06-28,2021-07-04,26,8492,2077,948,758
2021-06-28,2021-07-04,26,8493,1628,682,469
2021-06-28,2021-07-04,26,8494,2895,1332,1015
2021-06-28,2021-07-04,26,8495,149,44,30
2021-06-28,2021-07-04,26,8496,931,297,201
2021-06-28,2021-07-04,26,8497,790,271,208
2021-06-28,2021-07-04,26,8498,940,379,270
2021-06-28,2021-07-04,26,8499,376,147,112
2021-06-28,2021-07-04,26,8523,1084,345,200
2021-06-28,2021-07-04,26,8542,5007,2850,2112
2021-06-28,2021-07-04,26,8543,1096,444,296
2021-06-28,2021-07-04,26,8544,406,183,108
2021-06-28,2021-07-04,26,8545,2740,1378,968
2021-06-28,2021-07-04,26,8548,900,497,351
2021-06-28,2021-07-04,26,8600,27178,14547,9518
2021-06-28,2021-07-04,26,8602,2681,1530,1160
2021-06-28,2021-07-04,26,8603,5170,2752,1927
2021-06-28,2021-07-04,26,8604,16897,8206,5562
2021-06-28,2021-07-04,26,8605,1731,974,687
2021-06-28,2021-07-04,26,8606,8166,4670,3396
2021-06-28,2021-07-04,26,8607,1458,730,543
2021-06-28,2021-07-04,26,8608,3783,1957,1494
2021-06-28,2021-07-04,26,8610,29607,17116,11869
2021-06-28,2021-07-04,26,8614,1632,845,635
2021-06-28,2021-07-04,26,8615,1371,812,615
2021-06-28,2021-07-04,26,8616,790,406,309
2021-06-28,2021-07-04,26,8617,3850,2204,1649
2021-06-28,2021-07-04,26,8618,4825,2257,1537
2021-06-28,2021-07-04,26,8620,16684,8387,5868
2021-06-28,2021-07-04,26,8623,8249,3673,2601
2021-06-28,2021-07-04,26,8624,2407,1179,903
2021-06-28,2021-07-04,26,8625,5270,2632,1889
2021-06-28,2021-07-04,26,8626,1307,524,370
2021-06-28,2021-07-04,26,8627,3621,2036,1552
2021-06-28,2021-07-04,26,8630,12207,5674,4035
2021-06-28,2021-07-04,26,8632,3905,1754,1279
2021-06-28,2021-07-04,26,8633,3532,1713,1297
2021-06-28,2021-07-04,26,8634,8260,3981,2881
2021-06-28,2021-07-04,26,8635,3657,1827,1343
2021-06-28,2021-07-04,26,8636,8096,3577,2592
2021-06-28,2021-07-04,26,8637,1979,718,517
2021-06-28,2021-07-04,26,8700,13733,8727,6642
2021-06-28,2021-07-04,26,8702,7857,5303,4107
2021-06-28,2021-07-04,26,8703,5593,3582,2726
2021-06-28,2021-07-04,26,8704,6426,4112,3084
2021-06-28,2021-07-04,26,8706,14245,8751,6554
2021-06-28,2021-07-04,26,8707,6186,4048,3049
2021-06-28,2021-07-04,26,8708,11322,7085,5381
2021-06-28,2021-07-04,26,8712,11491,6724,5040
2021-06-28,2021-07-04,26,8713,3177,1816,1371
2021-06-28,2021-07-04,26,8714,475,243,170
2021-06-28,2021-07-04,26,8800,15512,9258,6563
2021-06-28,2021-07-04,26,8802,8931,5570,4064
2021-06-28,2021-07-04,26,8803,6109,3654,2713
2021-06-28,2021-07-04,26,8804,6073,2913,2056
2021-06-28,2021-07-04,26,8805,10485,5300,3712
2021-06-28,2021-07-04,26,8810,20446,11080,7694
2021-06-28,2021-07-04,26,8815,346,143,102
2021-06-28,2021-07-04,26,8816,2138,1028,720
2021-06-28,2021-07-04,26,8820,15751,8344,5879
2021-06-28,2021-07-04,26,8824,1821,835,610
2021-06-28,2021-07-04,26,8825,885,323,218
2021-06-28,2021-07-04,26,8833,3120,1373,971
2021-06-28,2021-07-04,26,8902,10020,5206,3585
2021-06-28,2021-07-04,26,8903,6722,3760,2659
2021-06-28,2021-07-04,26,8904,1667,949,672
2021-06-28,2021-07-04,26,8906,5555,3121,2196
2021-06-28,2021-07-04,26,8907,5200,2983,2183
2021-06-28,2021-07-04,26,8908,3769,2111,1445
2021-06-28,2021-07-04,26,8909,1322,560,366
2021-06-28,2021-07-04,26,8910,10967,5577,3819
2021-06-28,2021-07-04,26,8911,1123,474,321
2021-06-28,2021-07-04,26,8912,5689,2680,1796
2021-06-28,2021-07-04,26,8913,2580,1387,982
2021-06-28,2021-07-04,26,8914,1976,1121,824
2021-06-28,2021-07-04,26,8915,2752,1313,947
2021-06-28,2021-07-04,26,8925,960,465,315
2021-06-28,2021-07-04,26,8926,1221,481,294
2021-06-28,2021-07-04,26,8932,5189,2496,1708
2021-06-28,2021-07-04,26,8933,645,259,168
2021-06-28,2021-07-04,26,8934,2377,1028,642
2021-06-28,2021-07-04,26,8942,4926,3100,2326
2021-06-28,2021-07-04,26,8951,3068,1183,674
2021-06-28,2021-07-04,26,8952,18758,9514,5738
2021-06-28,2021-07-04,26,8953,27635,12432,7633
2021-06-28,2021-07-04,26,8954,3970,2073,1424
2021-06-28,2021-07-04,26,8955,2505,1350,977
2021-06-28,2021-07-04,26,andere Kantone,NA,6759,4344
2021-06-28,2021-07-04,26,Nachbarkantone,NA,24653,18068
2021-06-28,2021-07-04,26,unbekannt,NA,6296,4228
2021-06-28,2021-07-04,26,ZH aber ausserkantonal geimpft,NA,16146,13129
2021-07-05,2021-07-11,27,8001,5473,4030,3106
2021-07-05,2021-07-11,27,8002,9620,6397,5032
2021-07-05,2021-07-11,27,8003,20655,12671,9221
2021-07-05,2021-07-11,27,8004,27183,17176,12204
2021-07-05,2021-07-11,27,8005,15505,10275,7703
2021-07-05,2021-07-11,27,8006,18387,12765,10260
2021-07-05,2021-07-11,27,8008,16571,11661,9258
2021-07-05,2021-07-11,27,8032,18170,12355,9944
2021-07-05,2021-07-11,27,8037,16044,10417,8058
2021-07-05,2021-07-11,27,8038,17299,10510,8134
2021-07-05,2021-07-11,27,8041,7620,4079,3054
2021-07-05,2021-07-11,27,8044,10947,7468,6102
2021-07-05,2021-07-11,27,8045,11222,6592,4926
2021-07-05,2021-07-11,27,8046,25704,13379,9748
2021-07-05,2021-07-11,27,8047,20783,12282,9273
2021-07-05,2021-07-11,27,8048,29694,17014,12440
2021-07-05,2021-07-11,27,8049,23561,14959,11922
2021-07-05,2021-07-11,27,8050,28957,17474,12807
2021-07-05,2021-07-11,27,8051,23000,11564,8190
2021-07-05,2021-07-11,27,8052,20277,10354,7451
2021-07-05,2021-07-11,27,8053,11001,7227,5987
2021-07-05,2021-07-11,27,8055,20196,11706,8875
2021-07-05,2021-07-11,27,8057,21221,13619,10372
2021-07-05,2021-07-11,27,8064,3784,1862,1333
2021-07-05,2021-07-11,27,8102,6717,3695,2680
2021-07-05,2021-07-11,27,8103,3895,2158,1618
2021-07-05,2021-07-11,27,8104,2675,1630,1287
2021-07-05,2021-07-11,27,8105,13633,7228,5381
2021-07-05,2021-07-11,27,8106,4807,2072,1415
2021-07-05,2021-07-11,27,8107,6583,3240,2318
2021-07-05,2021-07-11,27,8108,4174,2032,1429
2021-07-05,2021-07-11,27,8112,2957,1501,1081
2021-07-05,2021-07-11,27,8113,1435,770,603
2021-07-05,2021-07-11,27,8114,1865,894,647
2021-07-05,2021-07-11,27,8115,953,483,354
2021-07-05,2021-07-11,27,8117,4564,2741,2091
2021-07-05,2021-07-11,27,8118,2083,1208,962
2021-07-05,2021-07-11,27,8121,1999,1093,828
2021-07-05,2021-07-11,27,8122,2231,1291,1010
2021-07-05,2021-07-11,27,8123,2771,1760,1419
2021-07-05,2021-07-11,27,8124,2130,1342,1083
2021-07-05,2021-07-11,27,8125,5209,3360,2837
2021-07-05,2021-07-11,27,8126,5475,3547,2916
2021-07-05,2021-07-11,27,8127,4094,2553,2088
2021-07-05,2021-07-11,27,8132,6883,3905,3117
2021-07-05,2021-07-11,27,8133,1915,1088,878
2021-07-05,2021-07-11,27,8134,18919,10324,7876
2021-07-05,2021-07-11,27,8135,7781,4302,3357
2021-07-05,2021-07-11,27,8136,2593,1431,1138
2021-07-05,2021-07-11,27,8142,4661,3084,2540
2021-07-05,2021-07-11,27,8143,3768,2157,1688
2021-07-05,2021-07-11,27,8152,21091,9769,6747
2021-07-05,2021-07-11,27,8153,8204,4017,2853
2021-07-05,2021-07-11,27,8154,7205,3131,2093
2021-07-05,2021-07-11,27,8155,7163,3449,2488
2021-07-05,2021-07-11,27,8156,2152,1168,849
2021-07-05,2021-07-11,27,8157,5942,3113,2274
2021-07-05,2021-07-11,27,8158,467,263,195
2021-07-05,2021-07-11,27,8162,3608,1836,1360
2021-07-05,2021-07-11,27,8164,601,343,262
2021-07-05,2021-07-11,27,8165,3909,2188,1720
2021-07-05,2021-07-11,27,8166,3076,1643,1262
2021-07-05,2021-07-11,27,8172,4997,2427,1781
2021-07-05,2021-07-11,27,8173,3153,1878,1501
2021-07-05,2021-07-11,27,8174,1535,819,616
2021-07-05,2021-07-11,27,8175,755,415,311
2021-07-05,2021-07-11,27,8180,21389,11319,8194
2021-07-05,2021-07-11,27,8181,2875,1273,846
2021-07-05,2021-07-11,27,8182,1979,1059,775
2021-07-05,2021-07-11,27,8184,4154,2221,1695
2021-07-05,2021-07-11,27,8185,4536,2788,2160
2021-07-05,2021-07-11,27,8187,1932,862,605
2021-07-05,2021-07-11,27,8192,5207,2601,1905
2021-07-05,2021-07-11,27,8193,5359,2949,2174
2021-07-05,2021-07-11,27,8194,1051,590,430
2021-07-05,2021-07-11,27,8195,560,324,245
2021-07-05,2021-07-11,27,8196,1468,760,568
2021-07-05,2021-07-11,27,8197,4659,2416,1823
2021-07-05,2021-07-11,27,8245,2530,1094,869
2021-07-05,2021-07-11,27,8246,1088,399,295
2021-07-05,2021-07-11,27,8247,1470,557,410
2021-07-05,2021-07-11,27,8248,1575,733,572
2021-07-05,2021-07-11,27,8302,20144,10130,7022
2021-07-05,2021-07-11,27,8303,11826,6289,4776
2021-07-05,2021-07-11,27,8304,16830,9601,7184
2021-07-05,2021-07-11,27,8305,7849,4321,3407
2021-07-05,2021-07-11,27,8306,5311,2634,1861
2021-07-05,2021-07-11,27,8307,12268,5800,4261
2021-07-05,2021-07-11,27,8308,4589,2483,1901
2021-07-05,2021-07-11,27,8309,5611,3169,2498
2021-07-05,2021-07-11,27,8310,1509,771,549
2021-07-05,2021-07-11,27,8311,2061,1236,947
2021-07-05,2021-07-11,27,8312,954,536,424
2021-07-05,2021-07-11,27,8314,349,194,141
2021-07-05,2021-07-11,27,8315,817,464,359
2021-07-05,2021-07-11,27,8317,2337,1095,830
2021-07-05,2021-07-11,27,8320,6443,3267,2483
2021-07-05,2021-07-11,27,8322,994,502,398
2021-07-05,2021-07-11,27,8330,11524,6249,4949
2021-07-05,2021-07-11,27,8331,610,315,270
2021-07-05,2021-07-11,27,8332,3384,2044,1668
2021-07-05,2021-07-11,27,8335,3640,1710,1391
2021-07-05,2021-07-11,27,8340,10306,4976,3914
2021-07-05,2021-07-11,27,8342,933,453,387
2021-07-05,2021-07-11,27,8344,3778,1700,1344
2021-07-05,2021-07-11,27,8345,1131,497,421
2021-07-05,2021-07-11,27,8352,3713,1904,1477
2021-07-05,2021-07-11,27,8353,4374,2003,1482
2021-07-05,2021-07-11,27,8354,500,165,115
2021-07-05,2021-07-11,27,8400,39632,23316,17325
2021-07-05,2021-07-11,27,8403,321,136,131
2021-07-05,2021-07-11,27,8404,20278,10000,7273
2021-07-05,2021-07-11,27,8405,18152,9738,7543
2021-07-05,2021-07-11,27,8406,13621,6634,4537
2021-07-05,2021-07-11,27,8408,16314,7947,5787
2021-07-05,2021-07-11,27,8409,3194,1615,1171
2021-07-05,2021-07-11,27,8412,983,487,360
2021-07-05,2021-07-11,27,8413,4712,2576,2026
2021-07-05,2021-07-11,27,8414,977,560,404
2021-07-05,2021-07-11,27,8415,577,328,246
2021-07-05,2021-07-11,27,8416,1423,756,558
2021-07-05,2021-07-11,27,8418,772,279,209
2021-07-05,2021-07-11,27,8421,777,415,333
2021-07-05,2021-07-11,27,8422,3877,2171,1664
2021-07-05,2021-07-11,27,8424,9396,4865,3632
2021-07-05,2021-07-11,27,8425,1091,621,478
2021-07-05,2021-07-11,27,8426,2414,1394,969
2021-07-05,2021-07-11,27,8427,4787,2475,1745
2021-07-05,2021-07-11,27,8428,456,263,195
2021-07-05,2021-07-11,27,8442,3141,1808,1406
2021-07-05,2021-07-11,27,8444,2231,1210,910
2021-07-05,2021-07-11,27,8447,1931,937,728
2021-07-05,2021-07-11,27,8450,2227,1163,859
2021-07-05,2021-07-11,27,8451,1417,723,541
2021-07-05,2021-07-11,27,8452,699,330,226
2021-07-05,2021-07-11,27,8453,282,161,132
2021-07-05,2021-07-11,27,8457,485,280,222
2021-07-05,2021-07-11,27,8458,657,362,268
2021-07-05,2021-07-11,27,8459,376,170,118
2021-07-05,2021-07-11,27,8460,1831,944,738
2021-07-05,2021-07-11,27,8461,376,183,138
2021-07-05,2021-07-11,27,8462,1309,791,625
2021-07-05,2021-07-11,27,8463,850,410,317
2021-07-05,2021-07-11,27,8464,86,43,31
2021-07-05,2021-07-11,27,8465,389,179,140
2021-07-05,2021-07-11,27,8466,674,312,244
2021-07-05,2021-07-11,27,8467,458,215,144
2021-07-05,2021-07-11,27,8468,649,279,207
2021-07-05,2021-07-11,27,8471,1034,550,412
2021-07-05,2021-07-11,27,8472,7417,4407,3551
2021-07-05,2021-07-11,27,8474,1680,858,631
2021-07-05,2021-07-11,27,8475,1661,857,624
2021-07-05,2021-07-11,27,8476,1007,407,316
2021-07-05,2021-07-11,27,8477,1122,539,431
2021-07-05,2021-07-11,27,8478,936,422,304
2021-07-05,2021-07-11,27,8479,697,324,242
2021-07-05,2021-07-11,27,8482,1719,625,405
2021-07-05,2021-07-11,27,8483,2967,1429,1057
2021-07-05,2021-07-11,27,8484,3329,1756,1371
2021-07-05,2021-07-11,27,8486,1899,879,649
2021-07-05,2021-07-11,27,8487,1514,779,596
2021-07-05,2021-07-11,27,8488,4549,2081,1623
2021-07-05,2021-07-11,27,8489,980,451,346
2021-07-05,2021-07-11,27,8492,2077,960,804
2021-07-05,2021-07-11,27,8493,1628,698,532
2021-07-05,2021-07-11,27,8494,2895,1344,1099
2021-07-05,2021-07-11,27,8495,149,45,32
2021-07-05,2021-07-11,27,8496,931,308,213
2021-07-05,2021-07-11,27,8497,790,275,222
2021-07-05,2021-07-11,27,8498,940,387,293
2021-07-05,2021-07-11,27,8499,376,148,124
2021-07-05,2021-07-11,27,8523,1084,352,221
2021-07-05,2021-07-11,27,8542,5007,2889,2252
2021-07-05,2021-07-11,27,8543,1096,461,330
2021-07-05,2021-07-11,27,8544,406,186,128
2021-07-05,2021-07-11,27,8545,2740,1399,1063
2021-07-05,2021-07-11,27,8548,900,506,384
2021-07-05,2021-07-11,27,8600,27178,14806,10846
2021-07-05,2021-07-11,27,8602,2681,1548,1237
2021-07-05,2021-07-11,27,8603,5170,2806,2121
2021-07-05,2021-07-11,27,8604,16897,8357,6180
2021-07-05,2021-07-11,27,8605,1731,992,761
2021-07-05,2021-07-11,27,8606,8166,4749,3749
2021-07-05,2021-07-11,27,8607,1458,740,591
2021-07-05,2021-07-11,27,8608,3783,1983,1642
2021-07-05,2021-07-11,27,8610,29607,17331,13036
2021-07-05,2021-07-11,27,8614,1632,857,696
2021-07-05,2021-07-11,27,8615,1371,829,660
2021-07-05,2021-07-11,27,8616,790,415,323
2021-07-05,2021-07-11,27,8617,3850,2227,1769
2021-07-05,2021-07-11,27,8618,4825,2298,1693
2021-07-05,2021-07-11,27,8620,16684,8526,6546
2021-07-05,2021-07-11,27,8623,8249,3735,2914
2021-07-05,2021-07-11,27,8624,2407,1199,1007
2021-07-05,2021-07-11,27,8625,5270,2654,2111
2021-07-05,2021-07-11,27,8626,1307,536,415
2021-07-05,2021-07-11,27,8627,3621,2070,1701
2021-07-05,2021-07-11,27,8630,12207,5775,4390
2021-07-05,2021-07-11,27,8632,3905,1788,1408
2021-07-05,2021-07-11,27,8633,3532,1748,1426
2021-07-05,2021-07-11,27,8634,8260,4043,3129
2021-07-05,2021-07-11,27,8635,3657,1859,1489
2021-07-05,2021-07-11,27,8636,8096,3664,2832
2021-07-05,2021-07-11,27,8637,1979,742,572
2021-07-05,2021-07-11,27,8700,13733,8860,7290
2021-07-05,2021-07-11,27,8702,7857,5385,4491
2021-07-05,2021-07-11,27,8703,5593,3638,2974
2021-07-05,2021-07-11,27,8704,6426,4167,3366
2021-07-05,2021-07-11,27,8706,14245,8887,7181
2021-07-05,2021-07-11,27,8707,6186,4103,3328
2021-07-05,2021-07-11,27,8708,11322,7173,5911
2021-07-05,2021-07-11,27,8712,11491,6835,5518
2021-07-05,2021-07-11,27,8713,3177,1847,1493
2021-07-05,2021-07-11,27,8714,475,247,185
2021-07-05,2021-07-11,27,8800,15512,9430,7475
2021-07-05,2021-07-11,27,8802,8931,5665,4581
2021-07-05,2021-07-11,27,8803,6109,3729,3055
2021-07-05,2021-07-11,27,8804,6073,2995,2269
2021-07-05,2021-07-11,27,8805,10485,5445,4133
2021-07-05,2021-07-11,27,8810,20446,11332,8664
2021-07-05,2021-07-11,27,8815,346,144,109
2021-07-05,2021-07-11,27,8816,2138,1053,786
2021-07-05,2021-07-11,27,8820,15751,8515,6468
2021-07-05,2021-07-11,27,8824,1821,867,661
2021-07-05,2021-07-11,27,8825,885,330,234
2021-07-05,2021-07-11,27,8833,3120,1419,1053
2021-07-05,2021-07-11,27,8902,10020,5328,3919
2021-07-05,2021-07-11,27,8903,6722,3835,2989
2021-07-05,2021-07-11,27,8904,1667,965,757
2021-07-05,2021-07-11,27,8906,5555,3172,2442
2021-07-05,2021-07-11,27,8907,5200,3037,2407
2021-07-05,2021-07-11,27,8908,3769,2158,1584
2021-07-05,2021-07-11,27,8909,1322,573,410
2021-07-05,2021-07-11,27,8910,10967,5702,4169
2021-07-05,2021-07-11,27,8911,1123,492,352
2021-07-05,2021-07-11,27,8912,5689,2745,1973
2021-07-05,2021-07-11,27,8913,2580,1414,1063
2021-07-05,2021-07-11,27,8914,1976,1136,907
2021-07-05,2021-07-11,27,8915,2752,1338,1031
2021-07-05,2021-07-11,27,8925,960,473,360
2021-07-05,2021-07-11,27,8926,1221,497,336
2021-07-05,2021-07-11,27,8932,5189,2553,1907
2021-07-05,2021-07-11,27,8933,645,264,187
2021-07-05,2021-07-11,27,8934,2377,1060,740
2021-07-05,2021-07-11,27,8942,4926,3165,2544
2021-07-05,2021-07-11,27,8951,3068,1210,766
2021-07-05,2021-07-11,27,8952,18758,9695,6613
2021-07-05,2021-07-11,27,8953,27635,12669,8615
2021-07-05,2021-07-11,27,8954,3970,2107,1516
2021-07-05,2021-07-11,27,8955,2505,1369,1048
2021-07-05,2021-07-11,27,andere Kantone,NA,6881,5096
2021-07-05,2021-07-11,27,Nachbarkantone,NA,25111,19960
2021-07-05,2021-07-11,27,unbekannt,NA,6413,4734
2021-07-05,2021-07-11,27,ZH aber ausserkantonal geimpft,NA,16535,14110
2021-07-12,2021-07-18,28,8001,5473,4088,3356
2021-07-12,2021-07-18,28,8002,9620,6486,5492
2021-07-12,2021-07-18,28,8003,20655,12844,10377
2021-07-12,2021-07-18,28,8004,27183,17446,13832
2021-07-12,2021-07-18,28,8005,15505,10414,8554
2021-07-12,2021-07-18,28,8006,18387,12953,11159
2021-07-12,2021-07-18,28,8008,16571,11819,10082
2021-07-12,2021-07-18,28,8032,18170,12571,10736
2021-07-12,2021-07-18,28,8037,16044,10580,8976
2021-07-12,2021-07-18,28,8038,17299,10657,8888
2021-07-12,2021-07-18,28,8041,7620,4140,3394
2021-07-12,2021-07-18,28,8044,10947,7583,6570
2021-07-12,2021-07-18,28,8045,11222,6687,5453
2021-07-12,2021-07-18,28,8046,25704,13573,11079
2021-07-12,2021-07-18,28,8047,20783,12492,10375
2021-07-12,2021-07-18,28,8048,29694,17268,13964
2021-07-12,2021-07-18,28,8049,23561,15147,13080
2021-07-12,2021-07-18,28,8050,28957,17751,14594
2021-07-12,2021-07-18,28,8051,23000,11762,9408
2021-07-12,2021-07-18,28,8052,20277,10516,8448
2021-07-12,2021-07-18,28,8053,11001,7318,6380
2021-07-12,2021-07-18,28,8055,20196,11925,9783
2021-07-12,2021-07-18,28,8057,21221,13844,11604
2021-07-12,2021-07-18,28,8064,3784,1899,1487
2021-07-12,2021-07-18,28,8102,6717,3748,2968
2021-07-12,2021-07-18,28,8103,3895,2186,1799
2021-07-12,2021-07-18,28,8104,2675,1647,1397
2021-07-12,2021-07-18,28,8105,13633,7331,6007
2021-07-12,2021-07-18,28,8106,4807,2104,1626
2021-07-12,2021-07-18,28,8107,6583,3300,2616
2021-07-12,2021-07-18,28,8108,4174,2077,1633
2021-07-12,2021-07-18,28,8112,2957,1535,1252
2021-07-12,2021-07-18,28,8113,1435,785,660
2021-07-12,2021-07-18,28,8114,1865,908,716
2021-07-12,2021-07-18,28,8115,953,492,399
2021-07-12,2021-07-18,28,8117,4564,2778,2336
2021-07-12,2021-07-18,28,8118,2083,1228,1044
2021-07-12,2021-07-18,28,8121,1999,1107,911
2021-07-12,2021-07-18,28,8122,2231,1307,1098
2021-07-12,2021-07-18,28,8123,2771,1792,1523
2021-07-12,2021-07-18,28,8124,2130,1361,1180
2021-07-12,2021-07-18,28,8125,5209,3414,3003
2021-07-12,2021-07-18,28,8126,5475,3611,3098
2021-07-12,2021-07-18,28,8127,4094,2595,2220
2021-07-12,2021-07-18,28,8132,6883,3975,3382
2021-07-12,2021-07-18,28,8133,1915,1114,952
2021-07-12,2021-07-18,28,8134,18919,10491,8617
2021-07-12,2021-07-18,28,8135,7781,4383,3632
2021-07-12,2021-07-18,28,8136,2593,1445,1197
2021-07-12,2021-07-18,28,8142,4661,3132,2717
2021-07-12,2021-07-18,28,8143,3768,2185,1843
2021-07-12,2021-07-18,28,8152,21091,9935,7746
2021-07-12,2021-07-18,28,8153,8204,4090,3217
2021-07-12,2021-07-18,28,8154,7205,3203,2386
2021-07-12,2021-07-18,28,8155,7163,3507,2785
2021-07-12,2021-07-18,28,8156,2152,1187,959
2021-07-12,2021-07-18,28,8157,5942,3159,2508
2021-07-12,2021-07-18,28,8158,467,268,221
2021-07-12,2021-07-18,28,8162,3608,1865,1504
2021-07-12,2021-07-18,28,8164,601,348,285
2021-07-12,2021-07-18,28,8165,3909,2233,1840
2021-07-12,2021-07-18,28,8166,3076,1669,1380
2021-07-12,2021-07-18,28,8172,4997,2460,1968
2021-07-12,2021-07-18,28,8173,3153,1909,1603
2021-07-12,2021-07-18,28,8174,1535,838,659
2021-07-12,2021-07-18,28,8175,755,420,344
2021-07-12,2021-07-18,28,8180,21389,11488,9074
2021-07-12,2021-07-18,28,8181,2875,1299,968
2021-07-12,2021-07-18,28,8182,1979,1075,864
2021-07-12,2021-07-18,28,8184,4154,2260,1841
2021-07-12,2021-07-18,28,8185,4536,2819,2360
2021-07-12,2021-07-18,28,8187,1932,885,691
2021-07-12,2021-07-18,28,8192,5207,2644,2112
2021-07-12,2021-07-18,28,8193,5359,2988,2418
2021-07-12,2021-07-18,28,8194,1051,594,473
2021-07-12,2021-07-18,28,8195,560,327,259
2021-07-12,2021-07-18,28,8196,1468,772,619
2021-07-12,2021-07-18,28,8197,4659,2447,1997
2021-07-12,2021-07-18,28,8245,2530,1100,942
2021-07-12,2021-07-18,28,8246,1088,402,336
2021-07-12,2021-07-18,28,8247,1470,561,456
2021-07-12,2021-07-18,28,8248,1575,740,629
2021-07-12,2021-07-18,28,8302,20144,10299,7987
2021-07-12,2021-07-18,28,8303,11826,6437,5256
2021-07-12,2021-07-18,28,8304,16830,9732,8061
2021-07-12,2021-07-18,28,8305,7849,4377,3697
